cr,slice,sect,x,y,z,vol
90,1,4,193.71774,-133.00841,94.70429,6217.00000
90,1,5,207.12937,-123.28659,78.78048,6740.00000
90,2,0,227.91840,-108.50898,87.82427,10082.00000
90,2,1,223.21051,-98.37940,108.80610,10198.00000
90,2,2,209.09049,-110.21088,123.74597,9947.00000
90,2,3,200.65971,-130.18024,118.00933,9054.00000
90,2,4,204.34871,-139.56248,99.93351,9362.00000
90,2,5,218.03719,-129.64391,83.67903,10142.00000
90,3,0,241.86106,-115.02080,93.03958,13026.00000
90,3,1,236.78229,-104.13201,115.61612,13123.00000
90,3,2,221.64244,-116.80020,131.65458,12760.00000
90,3,3,212.54013,-138.33686,125.49427,11656.00000
90,3,4,216.58863,-148.34226,105.98008,11964.00000
90,3,5,231.21775,-137.76453,88.57421,13076.00000
90,4,0,256.22334,-122.29765,99.11446,14312.00000
90,4,1,250.93207,-110.94805,122.66394,14344.00000
90,4,2,235.20565,-124.06249,139.36911,13895.00000
90,4,3,225.74250,-146.39307,132.98620,12676.00000
90,4,4,230.10248,-156.84252,112.37309,12813.00000
90,4,5,245.12500,-146.05356,94.42727,14329.00000
90,5,0,270.15758,-129.79555,105.62339,14802.00000
90,5,1,264.78726,-118.25502,129.55866,14824.00000
90,5,2,248.86686,-131.50259,146.51730,14325.00000
90,5,3,239.30002,-154.07347,140.13695,12919.00000
90,5,4,243.84983,-164.83352,118.77241,13009.00000
90,5,5,258.88146,-154.01572,100.78674,14851.00000
91,0,0,215.13479,-98.73478,52.28052,6313.00000
91,0,1,207.10703,-116.07846,48.43805,6554.00000
91,0,2,205.82137,-123.95968,30.57821,6243.00000
91,0,3,212.23945,-114.98644,17.22712,6268.00000
91,0,4,220.53650,-97.50173,19.72494,6951.00000
91,0,5,221.84665,-89.40614,38.29981,6795.00000
91,1,0,225.15987,-102.11621,57.19343,6521.00000
91,1,1,215.56344,-122.85755,52.67022,6701.00000
91,1,2,214.00474,-132.29479,31.35083,6457.00000
91,1,3,221.72278,-121.49744,15.31554,6441.00000
91,1,4,231.66860,-100.54417,18.30541,7124.00000
91,1,5,233.25176,-90.86326,40.50168,6940.00000
91,2,0,237.16433,-107.96408,59.43858,9814.00000
91,2,1,227.36451,-129.13553,54.83001,10131.00000
91,2,2,225.74636,-138.76962,33.10088,9690.00000
91,2,3,233.66680,-127.70676,16.73377,9703.00000
91,2,4,243.85042,-106.26210,19.73587,10718.00000
91,2,5,245.44091,-96.36382,42.43161,10440.00000
91,3,0,251.58222,-114.50844,63.09212,12575.00000
91,3,1,240.98269,-137.26762,58.32856,13132.00000
91,3,2,239.42002,-147.27943,35.06120,12240.00000
91,3,3,247.82533,-135.59016,17.37566,12445.00000
91,3,4,258.77767,-112.56034,20.59169,13692.00000
91,3,5,260.40299,-102.11771,44.81289,13177.00000
91,4,0,266.72987,-122.01881,66.12953,13444.00000
91,4,1,255.74003,-145.56849,61.52039,14582.00000
91,4,2,254.34718,-155.47132,37.62660,12830.00000
91,4,3,263.14581,-143.26839,18.88141,13282.00000
91,4,4,274.40330,-119.64353,22.11793,14896.00000
91,4,5,275.99638,-109.07312,46.88409,13924.00000
91,5,0,281.82655,-129.73506,68.67525,13588.00000
91,5,1,270.69810,-153.41554,64.20882,15226.00000
91,5,2,269.43164,-163.21217,40.16241,12867.00000
91,5,3,278.46752,-150.70035,20.79386,13492.00000
91,5,4,289.77218,-126.91688,24.05591,15370.00000
91,5,5,291.36296,-116.40071,48.84271,14057.00000
92,0,0,219.33177,-73.96336,72.03618,6312.00000
92,0,1,226.17926,-64.02890,58.61628,6431.00000
92,0,2,229.65752,-45.16029,61.39558,6425.00000
92,0,3,225.88979,-37.35211,78.08632,6418.00000
92,0,4,218.68790,-47.74927,92.33198,6447.00000
92,0,5,215.54610,-65.67571,89.05376,6304.00000
92,1,0,228.91960,-79.99257,74.83491,6498.00000
92,1,1,237.10959,-68.16564,58.72065,6582.00000
92,1,2,241.25709,-45.59688,62.08432,6607.00000
92,1,3,236.73765,-36.23372,82.10697,6575.00000
92,1,4,228.08799,-48.65420,99.22023,6611.00000
92,1,5,224.39075,-70.09233,95.21680,6553.00000
92,2,0,241.32609,-83.46519,78.98669,9830.00000
92,2,1,249.72506,-71.33260,62.46677,9913.00000
92,2,2,253.95225,-48.33543,65.90595,9904.00000
92,2,3,249.32699,-38.75322,86.40618,9904.00000
92,2,4,240.45430,-51.46208,103.89850,9948.00000
92,2,5,236.70806,-73.32987,99.83951,9820.00000
92,3,0,255.94331,-88.64763,83.77050,12624.00000
92,3,1,264.97431,-75.61131,65.99392,12691.00000
92,3,2,269.54013,-50.93912,69.64671,12778.00000
92,3,3,264.55443,-40.61384,91.71957,12757.00000
92,3,4,255.02837,-54.42888,110.39103,12667.00000
92,3,5,250.95940,-77.82581,106.21087,12698.00000
92,4,0,271.62361,-93.25317,89.14042,13637.00000
92,4,1,281.07037,-79.59431,70.53330,13632.00000
92,4,2,285.85093,-54.18329,74.12262,13999.00000
92,4,3,280.62190,-43.26609,97.28564,14094.00000
92,4,4,270.77694,-57.83962,116.43342,13520.00000
92,4,5,266.42176,-82.23519,112.32200,13875.00000
92,5,0,287.32438,-97.26174,94.71182,13851.00000
92,5,1,297.05903,-83.20372,75.54907,13774.00000
92,5,2,301.88123,-57.72222,78.96297,14555.00000
92,5,3,296.50992,-46.54243,102.73763,14685.00000
92,5,4,286.62465,-61.32199,121.90984,13628.00000
92,5,5,282.13913,-86.39051,117.73654,14181.00000
93,0,0,224.14807,38.67357,83.82256,6485.00000
93,0,1,227.00190,49.94639,68.30198,6593.00000
93,0,2,221.42164,68.50975,69.52705,6427.00000
93,0,3,213.81101,74.91705,84.86291,5882.00000
93,0,4,211.09337,65.56435,98.61062,6079.00000
93,0,5,215.95552,46.98561,99.23703,6508.00000
93,1,0,235.11886,37.85055,87.63528,6676.00000
93,1,1,238.53367,51.36767,69.02821,6775.00000
93,1,2,231.86046,73.58465,70.52839,6624.00000
93,1,3,222.71925,81.25695,88.90729,6022.00000
93,1,4,219.46897,70.05391,105.41596,6217.00000
93,1,5,225.30392,47.84054,106.10353,6740.00000
93,2,0,247.48716,40.70556,92.34318,10082.00000
93,2,1,250.99565,54.48778,73.29716,10198.00000
93,2,2,244.19336,77.16035,74.79454,9947.00000
93,2,3,234.84083,85.00341,93.60354,9054.00000
93,2,4,231.50164,73.57136,110.53071,9362.00000
93,2,5,237.45639,50.89973,111.23680,10142.00000
93,3,0,262.56166,43.00938,97.95149,13026.00000
93,3,1,266.32513,57.84881,77.46522,13123.00000
93,3,2,259.03858,82.16623,79.04632,12760.00000
93,3,3,248.95329,90.64976,99.31811,11656.00000
93,3,4,245.40514,78.22605,117.49403,11964.00000
93,3,5,251.75640,53.97937,118.28378,13076.00000
93,4,0,278.38164,46.21766,103.91530,14312.00000
93,4,1,282.31343,61.69833,82.55462,14344.00000
93,4,2,274.76078,86.97329,84.13747,13895.00000
93,4,3,264.28218,95.78221,105.15055,12676.00000
93,4,4,260.60724,82.57255,124.25814,12813.00000
93,4,5,267.10366,57.65062,125.16574,14329.00000
93,5,0,293.98364,50.03294,109.81179,14802.00000
93,5,1,297.98672,65.76213,88.09798,14824.00000
93,5,2,290.35845,91.37348,89.65395,14325.00000
93,5,3,279.79311,100.33522,110.86099,12919.00000
93,5,4,276.01038,86.59970,130.60813,13009.00000
93,5,5,282.49876,61.62877,131.50959,14851.00000
94,0,0,221.56849,12.02112,97.60990,6313.00000
94,0,1,213.23996,20.00274,113.32428,6554.00000
94,0,2,205.35716,9.81034,128.04558,6243.00000
94,0,3,205.77969,-7.47991,127.13386,6268.00000
94,0,4,213.82813,-16.70725,111.93933,6951.00000
94,0,5,222.00495,-6.04927,96.71342,6795.00000
94,1,0,232.81831,13.99843,99.97728,6521.00000
94,1,1,222.88991,23.60025,118.73857,6701.00000
94,1,2,213.45901,11.45599,136.33354,6457.00000
94,1,3,213.97471,-9.32334,135.22238,6441.00000
94,1,4,223.62104,-20.38497,117.01559,7124.00000
94,1,5,233.40798,-7.65866,98.81785,6940.00000
94,2,0,244.93102,14.28822,106.02243,9814.00000
94,2,1,234.79597,24.09751,125.16830,10131.00000
94,2,2,225.15717,11.73771,143.11037,9690.00000
94,2,3,225.72148,-9.50678,141.94594,9703.00000
94,2,4,235.57569,-20.87607,123.33878,10718.00000
94,2,5,245.55682,-7.85306,104.72749,10440.00000
94,3,0,259.83606,15.18011,112.43310,12575.00000
94,3,1,248.95552,25.90166,132.91929,13132.00000
94,3,2,238.78112,12.46216,151.89056,12240.00000
94,3,3,239.25842,-10.31366,150.84113,12445.00000
94,3,4,249.85262,-22.53547,130.86465,13692.00000
94,3,5,260.44217,-8.55416,111.09748,13177.00000
94,4,0,275.20409,15.77253,120.08527,13444.00000
94,4,1,264.04975,27.13198,141.13645,14582.00000
94,4,2,253.78432,13.07580,160.31884,12830.00000
94,4,3,254.19469,-10.93689,159.35342,13282.00000
94,4,4,265.05865,-23.53281,138.89231,14896.00000
94,4,5,275.82656,-9.16163,118.76383,13924.00000
94,5,0,290.34041,16.08467,128.13049,13588.00000
94,5,1,279.11823,27.67043,149.21104,15226.00000
94,5,2,268.90632,13.39596,168.38821,12867.00000
94,5,3,269.28250,-11.34962,167.46722,13492.00000
94,5,4,280.19473,-24.01691,146.86255,15370.00000
94,5,5,290.97029,-9.60261,126.77222,14057.00000
95,0,0,232.32662,14.70580,67.63358,6312.00000
95,0,1,233.08678,-3.24817,65.97450,6431.00000
95,0,2,236.76436,-11.18334,48.67260,6425.00000
95,0,3,239.54246,-0.09348,33.73803,6418.00000
95,0,4,238.79237,18.87101,35.37901,6447.00000
95,0,5,235.20003,25.83831,52.12794,6304.00000
95,1,0,242.43600,16.39007,73.20802,6498.00000
95,1,1,243.32233,-5.10871,71.30060,6582.00000
95,1,2,247.72458,-14.56371,50.58616,6607.00000
95,1,3,251.05778,-1.25841,32.67362,6575.00000
95,1,4,250.15626,21.48992,34.58397,6611.00000
95,1,5,245.88312,29.73380,54.66055,6553.00000
95,2,0,255.58469,16.94736,76.37327,9830.00000
95,2,1,256.49566,-5.09739,74.41129,9913.00000
95,2,2,260.98689,-14.72283,53.29857,9904.00000
95,2,3,264.40155,-1.09884,34.96287,9904.00000
95,2,4,263.45155,22.17087,36.92222,9948.00000
95,2,5,259.12549,30.59089,57.39412,9820.00000
95,3,0,271.06946,18.03358,81.11115,12624.00000
95,3,1,272.04402,-5.67656,79.01573,12691.00000
95,3,2,276.87631,-16.04375,56.38662,12778.00000
95,3,3,280.54749,-1.37641,36.63640,12757.00000
95,3,4,279.49058,23.59972,38.93871,12667.00000
95,3,5,274.86940,32.76120,60.75976,12698.00000
95,4,0,287.74249,18.93913,85.24746,13637.00000
95,4,1,288.75646,-5.88294,83.04130,13632.00000
95,4,2,293.73798,-16.72763,59.82421,13999.00000
95,4,3,297.59052,-1.37572,39.02685,14094.00000
95,4,4,296.44984,24.45687,41.73332,13520.00000
95,4,5,291.62403,34.24859,64.35740,13875.00000
95,5,0,304.49361,19.71706,88.77140,13851.00000
95,5,1,305.54347,-5.84418,86.50796,13774.00000
95,5,2,310.49278,-16.87837,63.31385,14555.00000
95,5,3,314.44400,-1.10740,41.98927,14685.00000
95,5,4,313.28235,24.85677,44.85980,13628.00000
95,5,5,308.33409,34.96374,68.08329,14181.00000
96,0,0,212.06983,111.77031,36.02792,6485.00000
96,0,1,201.95804,128.12447,38.55825,6593.00000
96,0,2,195.00671,131.73583,56.33114,6427.00000
96,0,3,198.03741,120.02364,70.03528,5882.00000
96,0,4,206.73062,105.68667,68.38079,6079.00000
96,0,5,214.34997,100.45171,51.53611,6508.00000
96,1,0,222.79219,116.24583,35.27087,6676.00000
96,1,1,210.66420,135.84905,38.30766,6775.00000
96,1,2,202.37061,140.15366,59.59295,6624.00000
96,1,3,205.98883,126.10131,76.01397,6022.00000
96,1,4,216.43217,108.90576,74.04974,6217.00000
96,1,5,225.51843,102.69881,53.87880,6740.00000
96,2,0,234.40670,122.67388,37.93054,10082.00000
96,2,1,222.01278,142.72489,40.98955,10198.00000
96,2,2,213.53318,147.14364,62.69508,9947.00000
96,2,3,217.23972,132.76035,79.49225,9054.00000
96,2,4,227.93225,115.14839,77.52766,9362.00000
96,2,5,237.20834,108.81034,56.94263,10142.00000
96,3,0,248.70817,130.08016,40.07903,13026.00000
96,3,1,235.36648,151.64714,43.38422,13123.00000
96,3,2,226.26243,156.40793,66.65184,12760.00000
96,3,3,230.24729,140.91570,84.78305,11656.00000
96,3,4,241.78516,121.96484,82.53707,11964.00000
96,3,5,251.71534,115.15378,60.54014,13076.00000
96,4,0,263.61311,138.14619,43.06463,14312.00000
96,4,1,249.70609,160.64215,46.51660,14344.00000
96,4,2,240.21988,165.64151,70.67005,13895.00000
96,4,3,244.32938,149.57325,89.48151,12676.00000
96,4,4,256.52844,129.62261,86.98040,12813.00000
96,4,5,266.77363,122.54175,64.41877,14329.00000
96,5,0,278.19521,146.37351,46.58899,14802.00000
96,5,1,264.06437,169.24228,50.09050,14824.00000
96,5,2,254.43934,174.35419,74.54004,14325.00000
96,5,3,258.58019,158.17508,93.58650,12919.00000
96,5,4,271.21512,137.53045,90.92558,13009.00000
96,5,5,281.45998,130.42692,68.31934,14851.00000
97,0,0,224.26595,90.01792,19.14046,6313.00000
97,0,1,226.70376,78.28162,34.51345,6554.00000
97,0,2,232.37556,59.59282,33.37329,6243.00000
97,0,3,235.47250,52.95695,17.67818,6268.00000
97,0,4,233.40652,63.64909,1.48543,6951.00000
97,0,5,227.53523,83.04436,2.76321,6795.00000
97,1,0,233.71491,96.78214,20.15795,6521.00000
97,1,1,236.62229,82.81148,38.57320,6701.00000
97,1,2,243.38698,60.48474,37.24518,6457.00000
97,1,3,247.10472,52.52453,18.37470,6441.00000
97,1,4,244.63186,65.33570,-1.03295,7124.00000
97,1,5,237.62737,88.52071,0.48148,6940.00000
97,2,0,246.50447,101.10544,21.19799,9814.00000
97,2,1,249.46706,86.85094,40.00060,10131.00000
97,2,2,256.34437,64.07983,38.67100,9690.00000
97,2,3,260.15438,55.98330,19.35953,9703.00000
97,2,4,257.63658,69.04556,-0.53093,10718.00000
97,2,5,250.45060,92.74219,1.02899,10440.00000
97,3,0,261.47428,107.29332,22.48925,12575.00000
97,3,1,264.57369,92.11489,42.81240,13132.00000
97,3,2,271.93062,67.88859,41.07746,12240.00000
97,3,3,276.04939,59.00160,20.48319,12445.00000
97,3,4,273.36033,73.02797,-0.88733,13692.00000
97,3,5,265.69041,98.25345,0.90288,13177.00000
97,4,0,277.64584,112.88662,23.99878,13444.00000
97,4,1,280.78336,97.45480,45.17951,14582.00000
97,4,2,288.32968,72.77144,43.01053,12830.00000
97,4,3,292.69460,63.25367,21.37563,13282.00000
97,4,4,289.96485,77.59513,-0.58368,14896.00000
97,4,5,282.11732,103.32979,1.35989,13924.00000
97,5,0,293.95473,117.96348,25.47405,13588.00000
97,5,1,297.01697,102.56688,46.87788,15226.00000
97,5,2,304.64203,77.82745,44.50593,12867.00000
97,5,3,309.15339,67.94281,22.25116,13492.00000
97,5,4,306.38052,82.37392,0.15717,15370.00000
97,5,5,298.55486,108.10864,2.15456,14057.00000
98,0,0,212.33398,116.78879,6.39398,6312.00000
98,0,1,215.32724,110.54988,-10.27312,6431.00000
98,0,2,208.42143,120.24017,-25.57852,6425.00000
98,0,3,198.66773,136.10278,-22.93517,6418.00000
98,0,4,195.47305,142.79650,-5.38822,6447.00000
98,0,5,202.27366,133.08585,8.80437,6304.00000
98,1,0,223.06841,120.69328,8.76836,6498.00000
98,1,1,226.68614,113.15784,-11.15023,6582.00000
98,1,2,218.40893,124.77853,-29.43443,6607.00000
98,1,3,206.71037,143.80669,-26.26057,6575.00000
98,1,4,202.83950,151.87073,-5.23829,6611.00000
98,1,5,211.03657,140.20580,11.67407,6553.00000
98,2,0,234.71155,127.59425,8.59187,9830.00000
98,2,1,238.41879,119.87263,-11.83564,9913.00000
98,2,2,229.98342,131.72451,-30.46209,9904.00000
98,2,3,218.00964,151.20585,-27.20983,9904.00000
98,2,4,214.03289,159.43325,-5.69899,9948.00000
98,2,5,222.41172,147.56507,11.55359,9820.00000
98,3,0,248.99161,135.28178,9.21428,12624.00000
98,3,1,252.98459,126.96425,-12.74901,12691.00000
98,3,2,243.96684,139.65769,-32.76059,12778.00000
98,3,3,231.06574,160.63408,-29.26309,12757.00000
98,3,4,226.89851,169.31703,-6.07980,12667.00000
98,3,5,235.78573,156.74081,12.47559,12698.00000
98,4,0,263.79593,144.04255,9.22041,13637.00000
98,4,1,267.96347,135.33854,-13.77746,13632.00000
98,4,2,258.76950,148.28731,-34.49598,13999.00000
98,4,3,245.19275,170.32689,-30.89288,14094.00000
98,4,4,241.05747,179.07511,-6.76164,13520.00000
98,4,5,250.18904,166.14017,12.74008,13875.00000
98,5,0,278.28749,153.17841,8.82796,13851.00000
98,5,1,282.58877,144.21374,-14.85190,13774.00000
98,5,2,273.42283,157.04521,-35.72183,14555.00000
98,5,3,259.49682,179.65710,-32.00127,14685.00000
98,5,4,255.42630,188.34690,-7.67750,13628.00000
98,5,5,264.79290,175.09694,12.38919,14181.00000
99,0,0,158.03527,165.05202,80.91300,6485.00000
99,0,1,149.01169,163.92936,98.04262,6593.00000
99,0,2,154.64796,149.93155,110.27097,6427.00000
99,0,3,168.01778,138.36944,105.60948,5882.00000
99,0,4,176.16577,138.89231,90.87194,6079.00000
99,0,5,171.93874,152.05126,77.52366,6508.00000
99,1,0,164.59033,174.48509,82.81589,6676.00000
99,1,1,153.77108,173.13226,103.35147,6775.00000
99,1,2,160.54849,156.37993,117.97347,6624.00000
99,1,3,176.56261,142.50900,112.37393,6022.00000
99,1,4,186.36062,143.13468,94.70429,6217.00000
99,1,5,181.25904,158.89411,78.78048,6740.00000
99,2,0,173.62885,183.23218,87.82427,10082.00000
99,2,1,162.54023,181.88492,108.80610,10198.00000
99,2,2,169.42932,164.79985,123.74597,9947.00000
99,2,3,185.81605,150.61084,118.00933,9054.00000
99,2,4,195.87906,151.22002,99.93351,9362.00000
99,2,5,190.67591,167.30354,83.67903,10142.00000
99,3,0,184.13048,194.48018,93.03958,13026.00000
99,3,1,172.20519,193.01480,115.61612,13123.00000
99,3,2,179.57490,174.70126,131.65458,12760.00000
99,3,3,197.24471,159.38926,125.49427,11656.00000
99,3,4,208.01146,160.14778,105.98008,11964.00000
99,3,5,202.47209,177.32959,88.57421,13076.00000
99,4,0,195.48936,205.89085,99.11446,14312.00000
99,4,1,183.06016,204.36577,122.66394,14344.00000
99,4,2,190.67300,185.35647,139.36911,13895.00000
99,4,3,208.98637,169.45595,132.98620,12676.00000
99,4,4,220.27170,170.37349,112.37309,12813.00000
99,4,5,214.65300,187.99472,94.42727,14329.00000
99,5,0,206.92620,216.82612,105.62339,14802.00000
99,5,1,194.29099,215.28486,129.55866,14824.00000
99,5,2,201.97051,196.04994,146.51730,14325.00000
99,5,3,220.48037,179.97655,140.13695,12919.00000
99,5,4,232.11976,180.97864,118.77241,13009.00000
99,5,5,226.47644,198.61745,100.78674,14851.00000
100,0,0,160.38269,174.09464,52.28052,6313.00000
100,0,1,174.39679,161.10030,48.43805,6554.00000
100,0,2,181.49499,157.44213,30.57821,6243.00000
100,0,3,174.94423,166.31897,17.22712,6268.00000
100,0,4,160.87921,179.61300,19.72494,6951.00000
100,0,5,153.58469,183.36071,38.29981,6795.00000
100,1,0,166.69653,182.58414,57.19343,6521.00000
100,1,1,183.45726,167.04797,52.67022,6701.00000
100,1,2,191.95095,162.64928,31.35083,6457.00000
100,1,3,184.06706,173.32614,15.31554,6441.00000
100,1,4,167.21274,189.26009,18.30541,7124.00000
100,1,5,158.49487,193.75733,40.50168,6940.00000
100,2,0,175.96777,192.19397,59.43858,9814.00000
100,2,1,193.07471,176.33145,54.83001,10131.00000
100,2,2,201.73723,171.81540,33.10088,9690.00000
100,2,3,193.66338,182.76680,16.73377,9703.00000
100,2,4,176.41520,199.07875,19.73587,10718.00000
100,2,5,167.49287,203.65013,42.43161,10440.00000
100,3,0,186.64720,203.88387,63.09212,12575.00000
100,3,1,205.01703,186.77016,58.32856,13132.00000
100,3,2,214.05594,182.19015,35.06120,12240.00000
100,3,3,205.53617,193.79625,17.37566,12445.00000
100,3,4,187.01796,211.32915,20.59169,13692.00000
100,3,5,177.58868,216.10188,44.81289,13177.00000
100,4,0,198.47086,215.96932,66.12953,13444.00000
100,4,1,217.47190,198.24010,61.52039,14582.00000
100,4,2,226.45963,193.85529,37.62660,12830.00000
100,4,3,217.57289,205.99420,18.88141,13282.00000
100,4,4,198.58306,224.00118,22.11793,14896.00000
100,4,5,189.02229,228.78273,46.88409,13924.00000
100,5,0,210.47459,227.94267,68.67525,13588.00000
100,5,1,229.55718,210.04121,64.20882,15226.00000
100,5,2,238.48297,205.80941,40.16241,12867.00000
100,5,3,229.37576,218.26941,20.79386,13492.00000
100,5,4,210.24967,236.37028,24.05591,15370.00000
100,5,5,200.73977,241.13287,48.84271,14057.00000
101,0,0,138.12060,185.74099,72.03618,6312.00000
101,0,1,130.78836,195.32326,58.61628,6431.00000
101,0,2,113.91809,204.46200,61.39558,6425.00000
101,0,3,105.32777,203.29153,78.08632,6418.00000
101,0,4,112.99055,193.22922,92.33198,6447.00000
101,0,5,129.06874,184.70162,89.05376,6304.00000
101,1,0,146.81752,192.99643,74.83491,6498.00000
101,1,1,138.10029,204.44029,58.72065,6582.00000
101,1,2,117.91777,215.35893,62.08432,6607.00000
101,1,3,107.61629,213.95406,82.10697,6575.00000
101,1,4,116.75598,201.88961,99.22023,6611.00000
101,1,5,136.00234,191.74858,95.21680,6553.00000
101,2,0,153.95400,203.72261,78.98669,9830.00000
101,2,1,145.01064,215.45967,62.46677,9913.00000
101,2,2,124.44530,226.58649,65.90595,9904.00000
101,2,3,113.90280,225.14866,86.40618,9904.00000
101,2,4,123.24783,212.78298,103.89850,9948.00000
101,2,5,142.88768,202.46258,99.83951,9820.00000
101,3,0,163.39975,216.02295,83.77050,12624.00000
101,3,1,153.79221,228.64039,65.99392,12691.00000
101,3,2,131.73848,240.60685,69.64671,12778.00000
101,3,3,120.37789,239.05586,91.71957,12757.00000
101,3,4,130.57306,225.72695,110.39103,12667.00000
101,3,5,151.56748,214.62709,106.21087,12698.00000
101,4,0,172.62536,229.51261,89.14042,13637.00000
101,4,1,162.55422,242.71783,70.53330,13632.00000
101,4,2,139.86418,255.11684,74.12262,13999.00000
101,4,3,127.86545,253.51734,97.28564,14094.00000
101,4,4,138.68344,239.65076,116.43342,13520.00000
101,4,5,160.53919,227.97010,112.32200,13875.00000
101,5,0,181.28954,243.20622,94.71182,13851.00000
101,5,1,170.92774,256.80858,75.54907,13774.00000
101,5,2,148.18354,269.26898,78.96297,14555.00000
101,5,3,135.89109,267.61530,102.73763,14685.00000
101,5,4,146.89258,253.64672,121.90984,13628.00000
101,5,5,169.34806,241.63415,117.73654,14181.00000
102,0,0,32.48481,225.12828,83.82256,6485.00000
102,0,1,22.64561,231.32593,68.30198,6593.00000
102,0,2,3.26641,231.75518,69.52705,6427.00000
102,0,3,-5.17911,226.49701,84.86291,5882.00000
102,0,4,2.87604,221.02224,98.61062,6079.00000
102,0,5,22.04796,219.90527,99.23703,6508.00000
102,1,0,36.65771,235.30780,87.63528,6676.00000
102,1,1,24.85740,242.73250,69.02821,6775.00000
102,1,2,1.66566,243.25132,70.52839,6624.00000
102,1,3,-8.45591,236.92838,88.90729,6022.00000
102,1,4,1.19442,230.37526,105.41596,6217.00000
102,1,5,24.12369,229.06031,106.10353,6740.00000
102,2,0,37.76445,247.95300,92.34318,10082.00000
102,2,1,25.74097,255.54871,73.29716,10198.00000
102,2,2,2.07605,256.08556,74.79454,9947.00000
102,2,3,-8.27324,249.61441,93.60354,9054.00000
102,2,4,1.56742,242.90596,110.53071,9362.00000
102,2,5,24.96955,241.56334,111.23680,10142.00000
102,3,0,40.23167,263.00162,97.95149,13026.00000
102,3,1,27.28151,271.16653,77.46522,13123.00000
102,3,2,1.90260,271.75110,79.04632,12760.00000
102,3,3,-9.28225,264.78098,99.31811,11656.00000
102,3,4,1.43697,257.56735,117.49403,11964.00000
102,3,5,26.45958,256.11512,118.28378,13076.00000
102,4,0,42.06906,279.03872,103.91530,14312.00000
102,4,1,28.56105,287.56187,82.55462,14344.00000
