global_time,crystal,edep,x,y,z,slice_sect,time
 42582355455.80193,28,19.851,-166.592,58.360,-244.633,45,176038416.710
 42582355455.80193,28,44.552,-151.384,62.358,-253.025,44,176038416.770
 42582355455.80193,28,146.832,-150.992,60.844,-254.238,44,176038416.777
 42826240153.66007,31,1056.738,-200.943,-30.707,-170.863,25,139632795.850
 42826240153.66007,31,276.262,-201.474,-27.716,-167.415,25,139632795.866
 43148824709.72408,28,640.182,-146.981,55.466,-183.438,00,207464010.984
 43148824709.72408,29,531.818,-177.902,41.638,-187.737,20,207464011.098
 43649397926.79456,38,850.571,-31.314,-184.605,-242.933,42,33783156.066
 43649397926.79456,38,38.690,-9.657,-193.072,-249.252,53,33783156.146
 43683181081.83687,34,867.259,-114.373,-111.206,-187.990,01,473122794.781
 43683181081.83687,34,304.741,-113.962,-109.280,-188.624,01,473122794.788
 44233074149.56948,39,951.044,107.425,-166.996,-144.198,02,13795364.298
 44233074149.56948,39,181.955,87.236,-189.051,-139.005,14,13795364.399
 44233074149.56948,39,80.077,91.554,-192.008,-143.703,14,13795364.422
 44233074149.56948,39,24.981,89.930,-193.971,-139.778,14,13795364.438
 44233074149.56948,39,94.942,88.707,-192.892,-140.028,14,13795364.443
 44233074149.56948,30,595.599,-175.624,-106.929,-143.722,14,13795364.316
 44233074149.56948,30,316.164,-190.909,-113.861,-136.566,24,13795364.376
 44233074149.56948,30,31.945,-193.601,-109.964,-133.684,24,13795364.395
 45056574354.19613,19,657.980,131.861,155.362,-139.256,01,66710827.077
 45056574354.19613,19,476.600,133.234,155.871,-139.033,01,66710827.082
 45056574354.19613,19,11.358,119.001,156.785,-144.297,01,66710827.132
 45056574354.19613,19,187.063,118.703,156.793,-144.234,01,66710827.133
 45700652211.49403,15,92.158,180.615,75.303,-158.316,11,142443749.349
 45700652211.49403,15,359.146,220.414,91.864,-176.929,41,142443749.506
 45700652211.49403,15,407.092,250.924,85.803,-176.664,52,142443749.610
 45700652211.49403,15,70.868,251.509,87.132,-177.211,52,142443749.615
 46014964844.02484,39,192.470,89.694,-185.335,-127.687,03,101721638.987
 46014964844.02484,39,846.719,91.708,-194.955,-139.328,14,101721639.038
 46014964844.02484,39,1.174,91.493,-190.507,-141.130,14,101721639.054
 46014964844.02484,39,7.793,90.216,-174.128,-145.391,04,101721639.110
 46014964844.02484,39,24.058,90.234,-172.072,-146.691,04,101721639.119
 46014964844.02484,39,4.361,89.099,-170.154,-146.806,05,101721639.126
 46014964844.02484,39,90.729,81.919,-159.934,-154.624,05,101721639.177
 46014964844.02484,39,43.101,77.860,-164.107,-151.617,05,101721639.199
 46014964844.02484,8,122.595,-107.089,26.312,-209.498,04,101721640.105
 46401388805.63566,34,755.746,-95.721,-85.730,-201.020,04,125932529.481
 46401388805.63566,34,270.545,-98.160,-86.852,-201.049,04,125932529.490
 46401388805.63566,7,47.358,-107.611,-79.444,-224.231,24,125932529.577
 46401388805.63566,7,56.667,-105.835,-78.761,-228.127,24,125932529.592
 46401388805.63566,7,40.197,-105.686,-79.911,-228.929,23,125932529.596
 46401388805.63566,34,5.191,-99.715,-97.976,-221.907,24,125932529.664
 46401388805.63566,34,157.296,-88.094,-109.490,-212.205,14,125932529.727
 46640938072.64709,25,668.829,-117.900,158.961,-165.669,10,240748288.082
 46640938072.64709,24,62.261,-153.839,164.743,-170.191,35,240748288.204
 46640938072.64709,24,294.240,-185.972,157.751,-171.557,44,240748288.314
 46640938072.64709,24,155.572,-185.702,153.011,-172.720,43,240748288.330
 46640938072.64709,24,17.053,-185.847,153.748,-173.492,43,240748288.334
 46640938072.64709,24,135.044,-187.770,154.149,-174.551,43,240748288.341
 46640938072.64709,36,341.066,51.657,-214.234,-131.624,14,240748288.077
 47272635909.30643,44,998.497,129.359,-45.101,-191.690,03,30515190.574
 47272635909.30643,15,141.148,177.143,20.937,-160.046,05,30515190.866
 47272635909.30643,42,124.190,210.602,6.628,-145.596,13,30515191.010
 47303151099.09402,39,1061.528,91.992,-204.178,-169.634,34,269629052.607
 47303151099.09402,39,4.585,87.216,-207.660,-165.185,34,269629052.693
 47303151099.09402,39,118.268,87.002,-207.927,-165.688,34,269629052.695
 47624856295.41355,8,30.075,-141.696,24.109,-207.744,13,79311171.502
 47624856295.41355,8,369.219,-154.888,26.183,-221.925,23,79311171.567
 47624856295.41355,29,547.172,-217.610,17.225,-234.991,52,79311171.783
 47624856295.41355,29,38.369,-203.917,24.142,-248.043,51,79311171.850
 47624856295.41355,29,187.165,-203.941,27.478,-249.089,51,79311171.862
 48670133374.14198,5,994.934,0.334,110.707,-230.846,15,104152626.572
 48670133374.14198,22,50.599,9.291,148.202,-209.367,14,104152626.719
 48670133374.14198,22,66.304,7.150,150.789,-205.107,15,104152626.737
 48670133374.14198,23,96.183,-21.717,173.315,-209.531,21,104152626.860
 48670133374.14198,23,124.979,-19.485,171.130,-207.342,21,104152626.873
 48670133374.14198,37,734.819,-34.971,-234.885,-134.143,23,104152626.626
 48670133374.14198,37,97.980,-27.434,-235.263,-141.332,32,104152626.661
 48670133374.14198,37,94.504,-22.502,-263.206,-183.449,51,104152626.830
 48670133374.14198,37,142.224,-21.795,-275.255,-171.837,52,104152626.946
 48942169674.92810,18,297.303,93.555,178.314,-149.520,05,7545094.673
 48942169674.92810,18,424.604,99.214,185.594,-151.315,15,7545094.705
 48942169674.92810,18,178.477,98.143,207.930,-144.534,24,7545094.783
 49549547810.95409,23,82.492,-45.506,189.138,-200.162,32,42129751.812
 49549547810.95409,23,990.026,-43.113,220.536,-231.317,51,42129751.960
 49549547810.95409,23,47.611,-42.390,204.893,-233.669,51,42129752.013
 49549547810.95409,23,212.871,-35.168,197.287,-249.603,51,42129752.076
 49832225568.84299,22,942.994,17.128,170.099,-219.225,35,9641128.455
 49832225568.84299,22,44.599,19.614,168.479,-213.663,25,9641128.476
 49832225568.84299,22,52.724,18.120,174.416,-206.348,20,9641128.507
 49832225568.84299,22,10.970,16.554,173.863,-206.319,20,9641128.513
 49832225568.84299,22,120.713,12.834,175.447,-208.258,20,9641128.528
 49972863279.99343,5,381.576,-15.155,106.992,-214.270,05,329203683.755
 49972863279.99343,5,8.572,-15.531,108.297,-214.927,05,329203683.760
 49972863279.99343,5,233.336,-16.483,111.059,-215.962,05,329203683.770
 49972863279.99343,5,151.488,-22.194,114.965,-217.174,04,329203683.794
 50302066962.94804,40,885.046,76.279,-144.962,-226.027,34,13305801.103
 50302066962.94804,40,29.581,71.758,-159.991,-201.624,21,13305801.200
 50302066962.94804,40,257.373,77.898,-164.737,-191.603,21,13305801.242
 50788584813.13688,11,43.979,-57.892,-154.677,-229.134,32,222453711.322
 50788584813.13688,11,299.622,-63.403,-169.115,-258.776,52,222453711.434
 50788584813.13688,11,538.422,-63.271,-169.367,-259.090,52,222453711.435
 50788584813.13688,11,267.418,-65.371,-168.361,-263.556,52,222453711.452
 50788584813.13688,11,59.075,-53.562,-169.560,-260.284,52,222453711.493
 50788584813.13688,11,124.483,-59.791,-169.246,-254.430,52,222453711.522
 51125714444.85783,2,390.559,78.114,52.508,-221.158,00,56603830.082
 51125714444.85783,0,707.062,81.621,44.881,-244.089,21,56603830.164
 51125714444.85783,0,235.379,81.310,45.786,-243.764,21,56603830.167
 51182318274.13808,36,588.257,58.095,-178.298,-151.071,02,27754648.874
 51182318274.13808,36,404.922,46.360,-186.380,-162.062,12,27754648.934
 51182318274.13808,36,178.821,47.099,-185.648,-161.315,02,27754648.938
 52086140653.94328,38,805.966,28.398,-168.286,-186.991,15,83566315.508
 52086140653.94328,36,344.644,47.682,-181.106,-185.893,21,83566315.586
 52086140653.94328,36,182.390,42.680,-180.214,-183.880,21,83566315.604
 52251196891.92398,34,104.285,-100.224,-93.311,-204.794,04,68362233.966
 52251196891.92398,34,815.728,-101.485,-96.547,-208.996,14,68362233.984
 52251196891.92398,34,48.581,-105.393,-103.082,-188.152,04,68362234.058
 52319559125.06827,12,864.368,31.143,-33.214,-241.133,03,223752735.297
 52761394439.29261,19,140.483,169.431,182.020,-147.521,32,280071985.720
 52761394439.29261,19,907.541,175.210,186.472,-154.691,42,280071985.754
 52761394439.29261,19,61.932,141.241,197.946,-154.752,31,280071985.874
 52761394439.29261,19,33.333,137.156,195.562,-153.445,31,280071985.891
 52761394439.29261,19,66.788,136.959,194.831,-153.636,31,280071985.893
 52761394439.29261,19,43.405,138.233,198.441,-157.368,31,280071985.911
 52761394439.29261,19,79.518,137.528,197.962,-156.797,31,280071985.915
 53041466424.04710,15,694.907,199.892,63.587,-124.401,02,158779623.426
 53209226846.03278,34,390.131,-116.234,-101.289,-184.777,02,75664405.183
 53209226846.03278,34,20.510,-114.891,-117.970,-221.580,34,75664405.318
 53209226846.03278,34,44.276,-116.538,-144.700,-264.665,55,75664405.519
 53420480546.31336,30,941.652,-190.327,-74.571,-183.626,30,202461738.111
 53420480546.31336,30,230.348,-190.126,-73.532,-182.841,20,202461738.115
 53622942283.50771,16,1061.208,182.680,40.165,-191.901,20,135861797.021
 53622942283.50771,16,113.351,180.360,41.846,-191.770,20,135861797.031
 53622942283.50771,16,158.440,181.114,42.028,-191.241,20,135861797.034
 54022682381.79805,43,104.213,182.242,-107.268,-153.003,24,40518644.781
 54022682381.79805,43,753.072,183.286,-108.560,-154.143,24,40518644.788
 54022682381.79805,43,89.672,185.677,-108.965,-150.115,24,40518644.804
 54522714362.82354,5,409.245,-7.200,124.625,-240.899,24,116045738.185
 54522714362.82354,5,396.661,-7.043,124.114,-244.338,24,116045738.197
 54522714362.82354,5,56.822,2.094,130.206,-248.503,34,116045738.236
 54522714362.82354,5,13.378,4.580,132.626,-255.050,34,116045738.260
 54522714362.82354,1,49.563,30.759,143.893,-282.769,53,116045738.614
 54522714362.82354,1,86.233,30.529,142.389,-287.492,53,116045738.630
 54638760100.10345,34,691.704,-128.628,-98.334,-213.244,23,147754070.234
 54638760100.10345,34,213.457,-142.881,-95.265,-217.074,33,147754070.285
 54638760100.10345,32,62.536,-173.422,-41.689,-207.923,21,147754070.493
 54638760100.10345,32,77.865,-173.825,-39.077,-205.650,21,147754070.504
 54638760100.10345,32,49.434,-191.592,-30.367,-199.262,31,147754070.574
 54638760100.10345,32,15.770,-191.660,-30.345,-199.081,31,147754070.574
 54638760100.10345,31,8.194,-196.602,-37.395,-186.144,25,147754070.626
 54638760100.10345,31,21.952,-196.811,-37.833,-182.928,25,147754070.637
 54638760100.10345,31,78.161,-200.386,-47.357,-175.221,20,147754070.680
 54638760100.10345,31,113.927,-200.636,-45.505,-176.509,25,147754070.687
 55675829516.80257,1,824.960,30.985,84.537,-271.984,31,21127582.255
 55675829516.80257,1,105.835,32.077,83.262,-272.388,31,21127582.260
 55675829516.80257,1,72.060,31.019,80.979,-279.042,41,21127582.284
 55675829516.80257,1,10.988,30.536,80.775,-278.929,41,21127582.286
 55675829516.80257,3,51.085,11.046,86.406,-273.314,32,21127582.356
 55675829516.80257,3,107.072,11.100,84.769,-275.568,32,21127582.365
 55793583091.33546,19,511.624,163.603,156.097,-166.517,34,46256539.081
 55793583091.33546,19,112.558,169.123,162.054,-164.390,34,46256539.109
 55793583091.33546,19,15.425,173.951,180.445,-165.110,43,46256539.172
 55839839629.47950,14,694.841,109.460,-79.880,-273.389,40,28524811.455
 55839839629.47950,14,8.694,108.258,-79.140,-274.942,40,28524811.462
 55839839629.47950,12,43.105,91.619,-60.863,-296.808,50,28524811.572
 55839839629.47950,12,12.799,48.418,-32.781,-304.868,54,28524811.887
 55839839629.47950,12,10.606,42.638,-26.200,-289.062,44,28524811.947
 55839839629.47950,12,122.978,42.889,-21.892,-287.402,34,28524811.962
 55868364439.91673,21,453.973,41.339,247.550,-180.758,54,91672016.142
 55868364439.91673,21,594.979,41.413,247.603,-180.848,54,91672016.143
 55868364439.91673,21,139.952,34.417,250.061,-181.890,54,91672016.168
 55868364439.91673,21,144.096,47.699,224.155,-173.298,34,91672016.269
 56144255110.64914,8,382.117,-129.526,-15.064,-254.532,31,12068041.957
 56144255110.64914,8,545.100,-131.261,-13.050,-256.910,31,12068041.969
 56144255110.64914,8,112.822,-131.687,-11.135,-248.089,31,12068041.999
 56144255110.64914,8,23.796,-135.634,-13.843,-251.433,31,12068042.018
 56144255110.64914,8,108.165,-136.176,-15.085,-250.104,31,12068042.025
 56196136296.65498,20,81.025,105.805,146.484,-187.494,20,90900517.010
 56196136296.65498,20,199.055,114.337,153.237,-202.284,30,90900517.072
 56196136296.65498,30,165.764,-161.459,-103.783,-141.783,03,90900516.936
 56196136296.65498,30,581.942,-172.089,-107.091,-158.110,13,90900517.002
 56196136296.65498,30,247.716,-174.159,-82.969,-171.914,10,90900517.095
 56196136296.65498,30,176.578,-176.024,-84.077,-170.178,10,90900517.105
 56392679928.71077,43,1333.000,215.573,-91.668,-132.520,22,79982954.440
 56533113243.33025,10,275.599,45.576,-119.253,-235.273,23,4258772.016
 56533113243.33025,10,533.904,46.693,-120.715,-236.466,23,4258772.023
 56533113243.33025,10,45.615,46.647,-120.655,-236.644,23,4258772.024
 56533113243.33025,10,147.852,47.960,-120.117,-239.945,23,4258772.036
 56533113243.33025,10,4.707,43.266,-110.377,-234.545,23,4258772.076
 56533113243.33025,10,39.607,34.492,-103.763,-228.138,13,4258772.118
 56533113243.33025,10,3.383,32.961,-104.917,-229.067,13,4258772.125
 56533113243.33025,10,121.333,32.948,-104.950,-229.071,13,4258772.126
 56537372014.45299,39,8.583,138.589,-172.874,-193.226,40,69724611.494
 56537372014.45299,39,120.340,133.715,-183.946,-204.035,40,69724611.548
 56537372014.45299,39,293.775,132.818,-188.177,-204.188,40,69724611.563
 56537372014.45299,41,25.117,140.300,-165.338,-202.395,40,69724611.643
 56537372014.45299,41,8.439,138.706,-160.393,-186.596,35,69724611.699
 56537372014.45299,41,111.844,138.609,-160.345,-186.529,35,69724611.699
 56607096624.96068,18,787.387,75.230,149.807,-167.581,01,5739116.340
 56607096624.96068,19,39.108,125.980,166.233,-163.881,20,5739116.518
 56607096624.96068,19,34.966,138.410,170.299,-176.642,30,5739116.579
 56607096624.96068,19,109.431,157.241,188.455,-194.952,50,5739116.686
 56830021593.25791,30,60.692,-161.695,-100.097,-180.135,21,20594234.524
 56830021593.25791,30,595.320,-177.283,-107.927,-190.482,31,20594234.592
 56830021593.25791,30,277.157,-185.307,-103.241,-190.485,31,20594234.623
 56830021593.25791,30,238.831,-169.947,-86.336,-185.010,21,20594234.701
 56850615826.90820,29,512.609,-175.603,45.731,-209.009,31,225239740.930
 57370008240.74682,23,243.923,-49.987,185.771,-159.745,14,229989366.239
 57370008240.74682,23,617.597,-50.566,188.848,-160.623,14,229989366.250
 57370008240.74682,23,41.821,-52.373,189.926,-169.820,24,229989366.282
 57370008240.74682,23,20.359,-59.477,202.229,-188.957,34,229989366.361
 57370008240.74682,23,242.994,-62.815,205.474,-192.478,34,229989366.381
 57370008240.74682,23,166.306,-53.724,203.571,-189.592,34,229989366.413
 57755088360.11613,5,612.849,-17.069,123.661,-290.659,55,45775716.210
 57755088360.11613,40,382.646,48.539,-152.105,-187.979,02,45775715.977
 57755088360.11613,40,136.351,53.643,-160.328,-190.230,12,45775716.010
 57755088360.11613,39,330.872,127.762,-243.075,-159.731,53,45775716.394
 57755088360.11613,39,322.131,144.002,-236.483,-167.217,53,45775716.458
 57800864075.27052,12,859.904,30.883,-35.848,-295.974,43,269883183.146
 57800864075.27052,0,18.519,93.661,43.628,-302.550,51,269883183.549
 57800864075.27052,0,45.587,97.591,42.675,-296.891,51,269883183.572
 57800864075.27052,0,11.406,88.398,38.786,-284.870,41,269883183.624
 57800864075.27052,0,152.393,90.166,33.446,-281.694,41,269883183.646
 57800864075.27052,15,26.279,206.535,35.542,-145.918,14,269883182.997
 57800864075.27052,15,826.480,208.094,35.543,-146.954,14,269883183.003
 57800864075.27052,15,16.072,199.244,41.422,-153.286,15,269883183.044
 57800864075.27052,17,45.034,179.309,81.351,-177.885,25,269883183.214
 57800864075.27052,17,74.469,179.082,82.765,-181.974,25,269883183.229
 57800864075.27052,17,72.809,185.098,88.366,-182.002,25,269883183.256
 57800864075.27052,17,110.857,184.476,86.293,-182.423,25,269883183.263
 58070747257.41538,44,752.585,146.127,-45.976,-234.159,33,3116308.818
 58070747257.41538,44,256.936,152.774,-44.437,-232.177,33,3116308.842
 58070747257.41538,44,58.711,148.711,-44.639,-233.231,33,3116308.856
 58070747257.41538,44,103.768,149.038,-44.761,-232.926,33,3116308.857
 58073863565.29995,39,736.531,96.414,-178.270,-164.015,25,16347958.806
 58073863565.29995,39,313.378,107.646,-173.483,-178.436,20,16347958.869
 58073863565.29995,39,41.516,109.677,-173.997,-177.382,20,16347958.877
 58073863565.29995,39,111.348,126.603,-161.365,-170.719,21,16347958.951
 58073863565.29995,39,130.227,126.410,-168.114,-173.215,21,16347958.976
 58487191732.03136,38,860.632,0.371,-202.410,-211.095,30,128069363.249
 58487191732.03136,38,38.193,-19.262,-204.873,-197.775,31,128069363.329
 58487191732.03136,38,57.248,-20.985,-206.410,-197.353,31,128069363.337
 58487191732.03136,37,215.927,-18.287,-216.268,-192.379,30,128069363.375
 58615261094.30413,13,258.636,106.709,-17.702,-254.496,20,51834618.556
 58615261094.30413,13,635.233,106.254,-6.345,-300.100,51,51834618.713
 58615261094.30413,13,278.131,106.822,-14.753,-300.102,51,51834618.741
 58716472790.69952,6,1052.138,-103.020,-18.833,-288.151,40,25047394.880
 58716472790.69952,6,41.714,-79.599,-19.981,-283.860,45,25047394.959
 58716472790.69952,6,7.616,-66.204,-28.110,-292.311,45,25047395.018
 58741520184.55624,8,301.501,-160.852,14.666,-251.948,43,28908597.218
 58741520184.55624,8,216.407,-164.304,17.278,-255.451,43,28908597.237
 58741520184.55624,43,364.197,213.221,-86.921,-140.678,22,28908597.119
 59470388219.67049,11,620.288,-72.587,-105.988,-204.606,04,9114573.514
 59470388219.67049,11,339.099,-56.391,-112.089,-221.626,14,9114573.595
 59470388219.67049,34,212.613,-123.096,-103.141,-236.195,33,9114573.824
 59779355731.21983,6,347.262,-53.354,-23.557,-244.501,15,30633951.662
 789056107.14044,28,589.521,-149.292,60.833,-254.541,44,46485721.477
 789056107.14044,22,430.679,50.691,167.340,-202.550,22,46485721.365
 789056107.14044,22,86.353,23.807,206.339,-247.412,50,46485721.584
 835541827.61248,44,278.090,145.174,-30.621,-203.614,14,49642732.047
 835541827.61248,44,676.507,145.448,-31.417,-205.601,14,49642732.054
 835541827.61248,44,217.402,149.829,-31.096,-196.489,14,49642732.088
 885184558.81927,27,223.250,-180.374,91.766,-122.490,03,7856219.164
 893284898.63777,11,993.167,-18.545,-128.271,-219.662,11,67632516.110
 893284898.63777,11,60.000,-21.674,-125.824,-220.424,11,67632516.123
 893284898.63777,11,61.907,-22.134,-123.256,-219.652,11,67632516.132
 893284898.63777,11,40.088,-21.655,-122.552,-220.693,11,67632516.137
 893284898.63777,11,19.233,-23.007,-120.774,-227.073,11,67632516.160
 893284898.63777,11,40.701,-24.396,-119.367,-227.736,11,67632516.166
